user_id,timestamp,group,landing_page,converted
704852,2026-06-01 07:13:48,treatment,new_page,0
869321,2026-06-01 07:13:49,control,old_page,1
675562,2026-06-01 07:13:50,control,old_page,0
789306,2026-06-01 07:13:51,treatment,new_page,0
863708,2026-06-01 07:13:52,control,old_page,0
851935,2026-06-01 07:13:53,control,old_page,0
808681,2026-06-01 07:13:54,treatment,new_page,0
908692,2026-06-01 07:13:55,control,old_page,0
885644,2026-06-01 07:13:56,control,old_page,0
695234,2026-06-01 07:13:57,control,old_page,0
648340,2026-06-01 07:13:58,control,old_page,0
699396,2026-06-01 07:13:59,treatment,new_page,0
788937,2026-06-01 07:14:00,control,old_page,0
861144,2026-06-01 07:14:01,treatment,new_page,0
820839,2026-06-01 07:14:02,control,old_page,0
774815,2026-06-01 07:14:03,control,old_page,1
832834,2026-06-01 07:14:04,control,old_page,0
708254,2026-06-01 07:14:05,control,old_page,0
740192,2026-06-01 07:14:06,control,old_page,0
865997,2026-06-01 07:14:07,control,old_page,0
756658,2026-06-01 07:14:08,treatment,new_page,0
890464,2026-06-01 07:14:09,treatment,new_page,0
818044,2026-06-01 07:14:10,treatment,new_page,0
917674,2026-06-01 07:14:11,control,old_page,0
820408,2026-06-01 07:14:12,treatment,new_page,0
689003,2026-06-01 07:14:13,control,old_page,0
925052,2026-06-01 07:14:14,treatment,new_page,0
697186,2026-06-01 07:14:15,treatment,new_page,0
670653,2026-06-01 07:14:16,treatment,new_page,0
879333,2026-06-01 07:14:17,treatment,new_page,0
887426,2026-06-01 07:14:18,treatment,new_page,1
808104,2026-06-01 07:14:19,control,old_page,1
925927,2026-06-01 07:14:20,control,old_page,0
683535,2026-06-01 07:14:21,treatment,new_page,0
874066,2026-06-01 07:14:22,control,old_page,0
821599,2026-06-01 07:14:23,control,old_page,0
886653,2026-06-01 07:14:24,treatment,new_page,1
917695,2026-06-01 07:14:25,treatment,new_page,0
935687,2026-06-01 07:14:26,treatment,new_page,0
680975,2026-06-01 07:14:27,treatment,new_page,0
847418,2026-06-01 07:14:28,treatment,new_page,0
921180,2026-06-01 07:14:29,control,old_page,0
683756,2026-06-01 07:14:30,treatment,new_page,0
722739,2026-06-01 07:14:31,control,old_page,0
901449,2026-06-01 07:14:32,treatment,new_page,0
895891,2026-06-01 07:14:33,control,old_page,0
806096,2026-06-01 07:14:34,treatment,new_page,0
811695,2026-06-01 07:14:35,control,old_page,0
915389,2026-06-01 07:14:36,treatment,new_page,0
744938,2026-06-01 07:14:37,treatment,new_page,0
829105,2026-06-01 07:14:38,treatment,new_page,1
769559,2026-06-01 07:14:39,control,old_page,0
851485,2026-06-01 07:14:40,control,old_page,0
675567,2026-06-01 07:14:41,treatment,new_page,0
825921,2026-06-01 07:14:42,control,old_page,0
884536,2026-06-01 07:14:43,treatment,new_page,0
833125,2026-06-01 07:14:44,treatment,new_page,0
871192,2026-06-01 07:14:45,control,old_page,0
890227,2026-06-01 07:14:46,treatment,new_page,0
746322,2026-06-01 07:14:47,treatment,new_page,0
880765,2026-06-01 07:14:48,treatment,old_page,0
750717,2026-06-01 07:14:49,control,old_page,0
766687,2026-06-01 07:14:50,treatment,new_page,0
706004,2026-06-01 07:14:51,control,old_page,0
903023,2026-06-01 07:14:52,control,old_page,0
813068,2026-06-01 07:14:53,treatment,new_page,1
815847,2026-06-01 07:14:54,treatment,new_page,0
634590,2026-06-01 07:14:55,control,old_page,0
815172,2026-06-01 07:14:56,treatment,new_page,0
903054,2026-06-01 07:14:57,treatment,new_page,0
793048,2026-06-01 07:14:58,treatment,new_page,0
913718,2026-06-01 07:14:59,treatment,new_page,1
801724,2026-06-01 07:15:00,control,old_page,0
663430,2026-06-01 07:15:01,control,old_page,0
947771,2026-06-01 07:15:02,treatment,new_page,0
887635,2026-06-01 07:15:03,treatment,new_page,0
682239,2026-06-01 07:15:04,control,old_page,0
946057,2026-06-01 07:15:05,control,old_page,0
682772,2026-06-01 07:15:06,treatment,new_page,0
695696,2026-06-01 07:15:07,treatment,new_page,0
804430,2026-06-01 07:15:08,treatment,new_page,0
805277,2026-06-01 07:15:09,treatment,new_page,0
843009,2026-06-01 07:15:10,control,old_page,0
820991,2026-06-01 07:15:11,treatment,new_page,0
869885,2026-06-01 07:15:12,control,old_page,0
895062,2026-06-01 07:15:13,treatment,new_page,0
741683,2026-06-01 07:15:14,treatment,new_page,0
917773,2026-06-01 07:15:15,treatment,new_page,0
646699,2026-06-01 07:15:16,control,old_page,0
946128,2026-06-01 07:15:17,treatment,new_page,0
943507,2026-06-01 07:15:18,control,old_page,0
899213,2026-06-01 07:15:19,control,new_page,0
736815,2026-06-01 07:15:20,control,old_page,0
734726,2026-06-01 07:15:21,treatment,new_page,0
911243,2026-06-01 07:15:22,control,old_page,0
645622,2026-06-01 07:15:23,treatment,new_page,0
931577,2026-06-01 07:15:24,control,old_page,0
669875,2026-06-01 07:15:25,treatment,new_page,0
842139,2026-06-01 07:15:26,control,old_page,1
766204,2026-06-01 07:15:27,control,old_page,0
724932,2026-06-01 07:15:28,control,old_page,0
804311,2026-06-01 07:15:29,control,old_page,0
690891,2026-06-01 07:15:30,control,old_page,0
669550,2026-06-01 07:15:31,control,old_page,0
747295,2026-06-01 07:15:32,treatment,new_page,0
879092,2026-06-01 07:15:33,treatment,new_page,0
919340,2026-06-01 07:15:34,treatment,new_page,0
842601,2026-06-01 07:15:35,treatment,new_page,1
945993,2026-06-01 07:15:36,treatment,new_page,0
852566,2026-06-01 07:15:37,control,old_page,0
939502,2026-06-01 07:15:38,treatment,new_page,0
669513,2026-06-01 07:15:39,control,old_page,1
865010,2026-06-01 07:15:40,treatment,new_page,0
871943,2026-06-01 07:15:41,control,old_page,0
800100,2026-06-01 07:15:42,control,old_page,0
718915,2026-06-01 07:15:43,control,old_page,0
668877,2026-06-01 07:15:44,treatment,new_page,0
783897,2026-06-01 07:15:45,control,old_page,0
696451,2026-06-01 07:15:46,control,old_page,1
653848,2026-06-01 07:15:47,treatment,new_page,0
902019,2026-06-01 07:15:48,control,old_page,0
727976,2026-06-01 07:15:49,treatment,new_page,0
730091,2026-06-01 07:15:50,treatment,new_page,0
864024,2026-06-01 07:15:51,treatment,new_page,1
646552,2026-06-01 07:15:52,treatment,new_page,0
794354,2026-06-01 07:15:53,treatment,new_page,0
797275,2026-06-01 07:15:54,treatment,new_page,0
863901,2026-06-01 07:15:55,treatment,new_page,0
845608,2026-06-01 07:15:56,treatment,new_page,0
726338,2026-06-01 07:15:57,control,old_page,0
706105,2026-06-01 07:15:58,treatment,new_page,0
703301,2026-06-01 07:15:59,control,old_page,0
644679,2026-06-01 07:16:00,treatment,new_page,0
729421,2026-06-01 07:16:01,control,old_page,0
664173,2026-06-01 07:16:02,control,old_page,0
937043,2026-06-01 07:16:03,treatment,new_page,0
940009,2026-06-01 07:16:04,treatment,new_page,0
668182,2026-06-01 07:16:05,treatment,new_page,1
669109,2026-06-01 07:16:06,treatment,new_page,0
765246,2026-06-01 07:16:07,treatment,new_page,0
737046,2026-06-01 07:16:08,treatment,new_page,0
852003,2026-06-01 07:16:09,treatment,new_page,0
861042,2026-06-01 07:16:10,treatment,new_page,0
695524,2026-06-01 07:16:11,treatment,new_page,0
823180,2026-06-01 07:16:12,treatment,new_page,0
835693,2026-06-01 07:16:13,control,old_page,0
681938,2026-06-01 07:16:14,control,old_page,0
792348,2026-06-01 07:16:15,treatment,new_page,0
680324,2026-06-01 07:16:16,control,old_page,0
782336,2026-06-01 07:16:17,treatment,new_page,0
672852,2026-06-01 07:16:18,control,old_page,0
747503,2026-06-01 07:16:19,control,old_page,0
782130,2026-06-01 07:16:20,treatment,new_page,0
929496,2026-06-01 07:16:21,control,old_page,0
897165,2026-06-01 07:16:22,control,old_page,0
914758,2026-06-01 07:16:23,treatment,new_page,0
804022,2026-06-01 07:16:24,treatment,new_page,0
740813,2026-06-01 07:16:25,control,old_page,0
804492,2026-06-01 07:16:26,control,old_page,0
632631,2026-06-01 07:16:27,treatment,new_page,0
767417,2026-06-01 07:16:28,control,old_page,0
677674,2026-06-01 07:16:29,treatment,new_page,0
656844,2026-06-01 07:16:30,control,old_page,0
701836,2026-06-01 07:16:31,treatment,new_page,0
897506,2026-06-01 07:16:32,control,old_page,0
900241,2026-06-01 07:16:33,control,old_page,0
766671,2026-06-01 07:16:34,treatment,new_page,0
852060,2026-06-01 07:16:35,treatment,old_page,0
808445,2026-06-01 07:16:36,treatment,new_page,0
634258,2026-06-01 07:16:37,control,old_page,0
721066,2026-06-01 07:16:38,control,old_page,0
814343,2026-06-01 07:16:39,treatment,new_page,0
667056,2026-06-01 07:16:40,treatment,new_page,0
909405,2026-06-01 07:16:41,control,old_page,0
681696,2026-06-01 07:16:42,treatment,new_page,0
798899,2026-06-01 07:16:43,treatment,new_page,0
907285,2026-06-01 07:16:44,treatment,new_page,0
719084,2026-06-01 07:16:45,control,old_page,0
730904,2026-06-01 07:16:46,treatment,new_page,0
723219,2026-06-01 07:16:47,treatment,new_page,0
682680,2026-06-01 07:16:48,treatment,new_page,0
648792,2026-06-01 07:16:49,control,old_page,1
945244,2026-06-01 07:16:50,treatment,new_page,0
754118,2026-06-01 07:16:51,control,old_page,0
828942,2026-06-01 07:16:52,control,old_page,0
919136,2026-06-01 07:16:53,treatment,new_page,1
659570,2026-06-01 07:16:54,control,old_page,0
825769,2026-06-01 07:16:55,treatment,new_page,0
838345,2026-06-01 07:16:56,treatment,new_page,1
749571,2026-06-01 07:16:57,treatment,new_page,0
716126,2026-06-01 07:16:58,treatment,new_page,0
892888,2026-06-01 07:16:59,treatment,new_page,0
853766,2026-06-01 07:17:00,treatment,new_page,0
781630,2026-06-01 07:17:01,control,old_page,0
819933,2026-06-01 07:17:02,control,old_page,0
924403,2026-06-01 07:17:03,control,old_page,0
878316,2026-06-01 07:17:04,control,old_page,0
949093,2026-06-01 07:17:05,treatment,new_page,0
798001,2026-06-01 07:17:06,control,old_page,1
676589,2026-06-01 07:17:07,control,old_page,0
887935,2026-06-01 07:17:08,control,old_page,0
804634,2026-06-01 07:17:09,treatment,new_page,0
831707,2026-06-01 07:17:10,control,old_page,0
908531,2026-06-01 07:17:11,control,old_page,0
652319,2026-06-01 07:17:12,treatment,new_page,1
761483,2026-06-01 07:17:13,control,old_page,0
912873,2026-06-01 07:17:14,control,old_page,0
715647,2026-06-01 07:17:15,control,old_page,0
907848,2026-06-01 07:17:16,treatment,new_page,0
834957,2026-06-01 07:17:17,treatment,new_page,0
788532,2026-06-01 07:17:18,treatment,new_page,0
751845,2026-06-01 07:17:19,treatment,new_page,0
760317,2026-06-01 07:17:20,control,old_page,0
674449,2026-06-01 07:17:21,treatment,new_page,0
750247,2026-06-01 07:17:22,control,old_page,0
768268,2026-06-01 07:17:23,treatment,new_page,1
943678,2026-06-01 07:17:24,control,old_page,0
643549,2026-06-01 07:17:25,treatment,new_page,0
639821,2026-06-01 07:17:26,control,old_page,0
665564,2026-06-01 07:17:27,treatment,new_page,0
903217,2026-06-01 07:17:28,treatment,new_page,1
637282,2026-06-01 07:17:29,control,old_page,0
866327,2026-06-01 07:17:30,treatment,new_page,1
822218,2026-06-01 07:17:31,treatment,new_page,0
835855,2026-06-01 07:17:32,control,old_page,0
640771,2026-06-01 07:17:33,control,old_page,0
783306,2026-06-01 07:17:34,control,old_page,0
850354,2026-06-01 07:17:35,control,old_page,0
664096,2026-06-01 07:17:36,control,old_page,0
642236,2026-06-01 07:17:37,treatment,new_page,0
681544,2026-06-01 07:17:38,treatment,new_page,0
928065,2026-06-01 07:17:39,treatment,old_page,0
916720,2026-06-01 07:17:40,control,old_page,0
761238,2026-06-01 07:17:41,control,old_page,0
775724,2026-06-01 07:17:42,control,old_page,1
645233,2026-06-01 07:17:43,control,old_page,1
894029,2026-06-01 07:17:44,treatment,new_page,0
683520,2026-06-01 07:17:45,treatment,new_page,0
856972,2026-06-01 07:17:46,control,old_page,0
841316,2026-06-01 07:17:47,control,old_page,0
729203,2026-06-01 07:17:48,control,old_page,0
739759,2026-06-01 07:17:49,treatment,new_page,0
830020,2026-06-01 07:17:50,control,old_page,1
772841,2026-06-01 07:17:51,treatment,new_page,0
767521,2026-06-01 07:17:52,control,old_page,0
862508,2026-06-01 07:17:53,treatment,new_page,0
736459,2026-06-01 07:17:54,treatment,new_page,0
900280,2026-06-01 07:17:55,treatment,new_page,0
859735,2026-06-01 07:17:56,treatment,new_page,0
935143,2026-06-01 07:17:57,control,old_page,0
719567,2026-06-01 07:17:58,control,old_page,0
923196,2026-06-01 07:17:59,control,old_page,0
818749,2026-06-01 07:18:00,control,old_page,0
906996,2026-06-01 07:18:01,treatment,new_page,0
836297,2026-06-01 07:18:02,treatment,new_page,0
654272,2026-06-01 07:18:03,control,old_page,0
689087,2026-06-01 07:18:04,control,old_page,0
946992,2026-06-01 07:18:05,control,old_page,0
660075,2026-06-01 07:18:06,treatment,new_page,0
920836,2026-06-01 07:18:07,control,old_page,0
722085,2026-06-01 07:18:08,control,new_page,0
789920,2026-06-01 07:18:09,treatment,new_page,0
857349,2026-06-01 07:18:10,treatment,new_page,0
649268,2026-06-01 07:18:11,control,old_page,1
746985,2026-06-01 07:18:12,treatment,new_page,0
802692,2026-06-01 07:18:13,treatment,new_page,0
706872,2026-06-01 07:18:14,treatment,new_page,0
932283,2026-06-01 07:18:15,treatment,new_page,0
926181,2026-06-01 07:18:16,control,old_page,0
708434,2026-06-01 07:18:17,control,old_page,0
778750,2026-06-01 07:18:18,control,old_page,0
648141,2026-06-01 07:18:19,treatment,new_page,0
916304,2026-06-01 07:18:20,treatment,new_page,0
639383,2026-06-01 07:18:21,control,old_page,0
734882,2026-06-01 07:18:22,treatment,new_page,0
785636,2026-06-01 07:18:23,control,old_page,0
845833,2026-06-01 07:18:24,control,old_page,0
681556,2026-06-01 07:18:25,control,old_page,1
803854,2026-06-01 07:18:26,control,old_page,0
787367,2026-06-01 07:18:27,treatment,new_page,0
949740,2026-06-01 07:18:28,control,old_page,0
728236,2026-06-01 07:18:29,control,old_page,0
862144,2026-06-01 07:18:30,treatment,old_page,0
875117,2026-06-01 07:18:31,treatment,new_page,0
938099,2026-06-01 07:18:32,treatment,new_page,0
943224,2026-06-01 07:18:33,control,old_page,0
826002,2026-06-01 07:18:34,treatment,old_page,0
827610,2026-06-01 07:18:35,control,old_page,0
672882,2026-06-01 07:18:36,treatment,new_page,0
653038,2026-06-01 07:18:37,control,old_page,0
914595,2026-06-01 07:18:38,treatment,new_page,1
830360,2026-06-01 07:18:39,control,old_page,0
685352,2026-06-01 07:18:40,control,old_page,1
650521,2026-06-01 07:18:41,control,old_page,0
854376,2026-06-01 07:18:42,control,old_page,0
750631,2026-06-01 07:18:43,control,old_page,0
929350,2026-06-01 07:18:44,treatment,new_page,1
756407,2026-06-01 07:18:45,control,old_page,0
910916,2026-06-01 07:18:46,control,old_page,0
789135,2026-06-01 07:18:47,control,old_page,0
652709,2026-06-01 07:18:48,treatment,new_page,0
811924,2026-06-01 07:18:49,treatment,new_page,0
893377,2026-06-01 07:18:50,treatment,new_page,0
919290,2026-06-01 07:18:51,treatment,new_page,0
759205,2026-06-01 07:18:52,control,old_page,1
758443,2026-06-01 07:18:53,control,old_page,0
943594,2026-06-01 07:18:54,control,old_page,0
785785,2026-06-01 07:18:55,control,old_page,0
804830,2026-06-01 07:18:56,control,old_page,0
829538,2026-06-01 07:18:57,control,old_page,0
904518,2026-06-01 07:18:58,treatment,new_page,0
680985,2026-06-01 07:18:59,treatment,new_page,0
923156,2026-06-01 07:19:00,control,old_page,0
714059,2026-06-01 07:19:01,control,old_page,0
916927,2026-06-01 07:19:02,treatment,new_page,0
935337,2026-06-01 07:19:03,control,old_page,0
891204,2026-06-01 07:19:04,treatment,new_page,0
902186,2026-06-01 07:19:05,treatment,new_page,0
689031,2026-06-01 07:19:06,treatment,new_page,0
673163,2026-06-01 07:19:07,control,old_page,0
866929,2026-06-01 07:19:08,control,old_page,0
643796,2026-06-01 07:19:09,treatment,new_page,0
720962,2026-06-01 07:19:10,treatment,new_page,0
916464,2026-06-01 07:19:11,control,old_page,0
912218,2026-06-01 07:19:12,treatment,new_page,0
657931,2026-06-01 07:19:13,control,old_page,0
911137,2026-06-01 07:19:14,treatment,new_page,0
685330,2026-06-01 07:19:15,control,old_page,1
907147,2026-06-01 07:19:16,treatment,new_page,0
808568,2026-06-01 07:19:17,treatment,new_page,0
644743,2026-06-01 07:19:18,treatment,new_page,0
754291,2026-06-01 07:19:19,treatment,new_page,0
654300,2026-06-01 07:19:20,treatment,new_page,0
740888,2026-06-01 07:19:21,control,old_page,1
736818,2026-06-01 07:19:22,treatment,new_page,0
842783,2026-06-01 07:19:23,control,old_page,1
701509,2026-06-01 07:19:24,control,old_page,1
639703,2026-06-01 07:19:25,control,old_page,0
845078,2026-06-01 07:19:26,treatment,new_page,0
826086,2026-06-01 07:19:27,treatment,new_page,1
849888,2026-06-01 07:19:28,treatment,new_page,0
686436,2026-06-01 07:19:29,treatment,new_page,0
913989,2026-06-01 07:19:30,control,old_page,0
711777,2026-06-01 07:19:31,control,old_page,0
665055,2026-06-01 07:19:32,control,old_page,0
640209,2026-06-01 07:19:33,control,old_page,0
688812,2026-06-01 07:19:34,treatment,new_page,0
724035,2026-06-01 07:19:35,treatment,new_page,0
884948,2026-06-01 07:19:36,control,old_page,0
772076,2026-06-01 07:19:37,treatment,new_page,0
881290,2026-06-01 07:19:38,treatment,new_page,0
658400,2026-06-01 07:19:39,treatment,new_page,0
708121,2026-06-01 07:19:40,treatment,new_page,0
745763,2026-06-01 07:19:41,treatment,new_page,0
767948,2026-06-01 07:19:42,treatment,new_page,0
936050,2026-06-01 07:19:43,control,old_page,0
749925,2026-06-01 07:19:44,treatment,new_page,0
650378,2026-06-01 07:19:45,control,old_page,0
656568,2026-06-01 07:19:46,control,old_page,0
887447,2026-06-01 07:19:47,treatment,new_page,0
847296,2026-06-01 07:19:48,treatment,new_page,0
878958,2026-06-01 07:19:49,treatment,new_page,0
717332,2026-06-01 07:19:50,treatment,new_page,0
737014,2026-06-01 07:19:51,control,old_page,0
660796,2026-06-01 07:19:52,treatment,new_page,0
825422,2026-06-01 07:19:53,control,old_page,0
685061,2026-06-01 07:19:54,treatment,new_page,0
705597,2026-06-01 07:19:55,control,old_page,0
654401,2026-06-01 07:19:56,treatment,new_page,0
764882,2026-06-01 07:19:57,control,old_page,0
634902,2026-06-01 07:19:58,control,old_page,0
885267,2026-06-01 07:19:59,treatment,new_page,1
823806,2026-06-01 07:20:00,treatment,new_page,0
891566,2026-06-01 07:20:01,control,old_page,0
941867,2026-06-01 07:20:02,treatment,new_page,1
837271,2026-06-01 07:20:03,treatment,new_page,0
906111,2026-06-01 07:20:04,control,old_page,0
801608,2026-06-01 07:20:05,treatment,new_page,0
766207,2026-06-01 07:20:06,treatment,new_page,0
709608,2026-06-01 07:20:07,control,old_page,0
733146,2026-06-01 07:20:08,treatment,new_page,0
856610,2026-06-01 07:20:09,treatment,new_page,0
732331,2026-06-01 07:20:10,control,old_page,0
660993,2026-06-01 07:20:11,control,old_page,0
826868,2026-06-01 07:20:12,control,old_page,0
758238,2026-06-01 07:20:13,treatment,new_page,0
877557,2026-06-01 07:20:14,control,old_page,0
679483,2026-06-01 07:20:15,control,old_page,0
863586,2026-06-01 07:20:16,control,old_page,0
785915,2026-06-01 07:20:17,control,old_page,0
746747,2026-06-01 07:20:18,treatment,new_page,0
667879,2026-06-01 07:20:19,control,old_page,0
870021,2026-06-01 07:20:20,control,old_page,0
896032,2026-06-01 07:20:21,control,old_page,1
899570,2026-06-01 07:20:22,control,old_page,0
700031,2026-06-01 07:20:23,control,old_page,0
859645,2026-06-01 07:20:24,treatment,new_page,1
902191,2026-06-01 07:20:25,control,old_page,0
779111,2026-06-01 07:20:26,control,old_page,0
822168,2026-06-01 07:20:27,treatment,new_page,0
913510,2026-06-01 07:20:28,control,old_page,0
816342,2026-06-01 07:20:29,treatment,new_page,0
772425,2026-06-01 07:20:30,control,old_page,0
917224,2026-06-01 07:20:31,treatment,new_page,0
648788,2026-06-01 07:20:32,control,old_page,0
766731,2026-06-01 07:20:33,control,old_page,0
926065,2026-06-01 07:20:34,treatment,new_page,0
765233,2026-06-01 07:20:35,control,old_page,0
776575,2026-06-01 07:20:36,treatment,new_page,0
853611,2026-06-01 07:20:37,treatment,new_page,0
917126,2026-06-01 07:20:38,treatment,new_page,0
816982,2026-06-01 07:20:39,treatment,new_page,0
682632,2026-06-01 07:20:40,treatment,new_page,0
788244,2026-06-01 07:20:41,treatment,new_page,0
750056,2026-06-01 07:20:42,treatment,new_page,1
818876,2026-06-01 07:20:43,treatment,new_page,0
730750,2026-06-01 07:20:44,treatment,new_page,0
857778,2026-06-01 07:20:45,treatment,new_page,0
703137,2026-06-01 07:20:46,control,old_page,0
699053,2026-06-01 07:20:47,treatment,new_page,0
767816,2026-06-01 07:20:48,control,old_page,0
718309,2026-06-01 07:20:49,control,old_page,0
680123,2026-06-01 07:20:50,control,old_page,0
702672,2026-06-01 07:20:51,treatment,new_page,0
818568,2026-06-01 07:20:52,treatment,new_page,0
838408,2026-06-01 07:20:53,treatment,new_page,0
879720,2026-06-01 07:20:54,control,old_page,0
887058,2026-06-01 07:20:55,treatment,new_page,0
682238,2026-06-01 07:20:56,treatment,new_page,0
905561,2026-06-01 07:20:57,control,old_page,0
929863,2026-06-01 07:20:58,treatment,new_page,0
634002,2026-06-01 07:20:59,control,old_page,1
763404,2026-06-01 07:21:00,treatment,new_page,0
918293,2026-06-01 07:21:01,control,old_page,0
870836,2026-06-01 07:21:02,control,old_page,0
830983,2026-06-01 07:21:03,treatment,new_page,1
715808,2026-06-01 07:21:04,control,old_page,0
647352,2026-06-01 07:21:05,treatment,new_page,0
691081,2026-06-01 07:21:06,treatment,new_page,0
883080,2026-06-01 07:21:07,treatment,new_page,0
828641,2026-06-01 07:21:08,control,old_page,0
651645,2026-06-01 07:21:09,treatment,new_page,0
655343,2026-06-01 07:21:10,treatment,new_page,1
892789,2026-06-01 07:21:11,treatment,new_page,1
923919,2026-06-01 07:21:12,control,old_page,0
634121,2026-06-01 07:21:13,control,old_page,1
889982,2026-06-01 07:21:14,control,old_page,0
889806,2026-06-01 07:21:15,treatment,new_page,0
901415,2026-06-01 07:21:16,control,old_page,0
786284,2026-06-01 07:21:17,treatment,new_page,0
725011,2026-06-01 07:21:18,control,old_page,0
668682,2026-06-01 07:21:19,control,old_page,1
703749,2026-06-01 07:21:20,treatment,new_page,0
849347,2026-06-01 07:21:21,control,old_page,0
631903,2026-06-01 07:21:22,control,old_page,0
796416,2026-06-01 07:21:23,control,old_page,0
732413,2026-06-01 07:21:24,treatment,new_page,0
752702,2026-06-01 07:21:25,treatment,new_page,0
879053,2026-06-01 07:21:26,treatment,new_page,0
910463,2026-06-01 07:21:27,treatment,new_page,0
782513,2026-06-01 07:21:28,treatment,new_page,0
785934,2026-06-01 07:21:29,control,old_page,0
772582,2026-06-01 07:21:30,control,old_page,0
795763,2026-06-01 07:21:31,treatment,new_page,0
801444,2026-06-01 07:21:32,control,old_page,0
867528,2026-06-01 07:21:33,control,old_page,0
698309,2026-06-01 07:21:34,control,old_page,0
804122,2026-06-01 07:21:35,control,old_page,0
880953,2026-06-01 07:21:36,control,old_page,0
657377,2026-06-01 07:21:37,treatment,new_page,1
877663,2026-06-01 07:21:38,treatment,new_page,0
695679,2026-06-01 07:21:39,treatment,new_page,0
917842,2026-06-01 07:21:40,treatment,new_page,0
675169,2026-06-01 07:21:41,treatment,new_page,0
933166,2026-06-01 07:21:42,control,old_page,0
696543,2026-06-01 07:21:43,control,old_page,0
738768,2026-06-01 07:21:44,control,old_page,0
836782,2026-06-01 07:21:45,treatment,new_page,0
820844,2026-06-01 07:21:46,control,old_page,0
928636,2026-06-01 07:21:47,treatment,new_page,1
853939,2026-06-01 07:21:48,control,old_page,0
740230,2026-06-01 07:21:49,treatment,new_page,0
685639,2026-06-01 07:21:50,treatment,new_page,0
670685,2026-06-01 07:21:51,treatment,new_page,0
847501,2026-06-01 07:21:52,control,old_page,0
907883,2026-06-01 07:21:53,control,old_page,0
650704,2026-06-01 07:21:54,treatment,new_page,0
939527,2026-06-01 07:21:55,control,old_page,0
833814,2026-06-01 07:21:56,treatment,new_page,0
849864,2026-06-01 07:21:57,treatment,new_page,0
654307,2026-06-01 07:21:58,treatment,new_page,0
896860,2026-06-01 07:21:59,treatment,new_page,0
730924,2026-06-01 07:22:00,treatment,new_page,0
672928,2026-06-01 07:22:01,treatment,new_page,0
905731,2026-06-01 07:22:02,treatment,new_page,0
893339,2026-06-01 07:22:03,treatment,new_page,0
876164,2026-06-01 07:22:04,control,old_page,0
783510,2026-06-01 07:22:05,treatment,new_page,0
650009,2026-06-01 07:22:06,control,old_page,0
736172,2026-06-01 07:22:07,control,old_page,0
890226,2026-06-01 07:22:08,control,old_page,0
881505,2026-06-01 07:22:09,treatment,new_page,0
905840,2026-06-01 07:22:10,treatment,new_page,0
637564,2026-06-01 07:22:11,control,old_page,0
633637,2026-06-01 07:22:12,control,old_page,0
861249,2026-06-01 07:22:13,control,old_page,0
778862,2026-06-01 07:22:14,treatment,new_page,0
723695,2026-06-01 07:22:15,control,old_page,0
832122,2026-06-01 07:22:16,treatment,new_page,1
860953,2026-06-01 07:22:17,treatment,new_page,0
817996,2026-06-01 07:22:18,control,old_page,0
848371,2026-06-01 07:22:19,treatment,new_page,0
904712,2026-06-01 07:22:20,treatment,new_page,1
723539,2026-06-01 07:22:21,treatment,new_page,0
890515,2026-06-01 07:22:22,control,old_page,0
671596,2026-06-01 07:22:23,treatment,new_page,0
930459,2026-06-01 07:22:24,control,old_page,0
647191,2026-06-01 07:22:25,control,old_page,1
747083,2026-06-01 07:22:26,treatment,new_page,0
913052,2026-06-01 07:22:27,control,old_page,1
762487,2026-06-01 07:22:28,control,old_page,0
670276,2026-06-01 07:22:29,control,old_page,0
677650,2026-06-01 07:22:30,control,old_page,0
694427,2026-06-01 07:22:31,treatment,new_page,0
714369,2026-06-01 07:22:32,control,old_page,0
776478,2026-06-01 07:22:33,treatment,new_page,0
724957,2026-06-01 07:22:34,treatment,new_page,0
862872,2026-06-01 07:22:35,control,old_page,0
669871,2026-06-01 07:22:36,control,old_page,0
904365,2026-06-01 07:22:37,treatment,new_page,0
651116,2026-06-01 07:22:38,treatment,new_page,0
866871,2026-06-01 07:22:39,treatment,new_page,0
671474,2026-06-01 07:22:40,control,old_page,0
848091,2026-06-01 07:22:41,treatment,new_page,0
670100,2026-06-01 07:22:42,treatment,new_page,0
747982,2026-06-01 07:22:43,treatment,new_page,1
878668,2026-06-01 07:22:44,control,old_page,0
897560,2026-06-01 07:22:45,treatment,new_page,0
645251,2026-06-01 07:22:46,treatment,new_page,0
873148,2026-06-01 07:22:47,treatment,new_page,0
889463,2026-06-01 07:22:48,treatment,new_page,0
838772,2026-06-01 07:22:49,control,old_page,0
946966,2026-06-01 07:22:50,treatment,new_page,0
829076,2026-06-01 07:22:51,control,old_page,0
816372,2026-06-01 07:22:52,treatment,new_page,0
673655,2026-06-01 07:22:53,treatment,new_page,1
719091,2026-06-01 07:22:54,control,old_page,1
773016,2026-06-01 07:22:55,control,old_page,0
892459,2026-06-01 07:22:56,treatment,new_page,0
840741,2026-06-01 07:22:57,treatment,new_page,0
797829,2026-06-01 07:22:58,treatment,new_page,0
885053,2026-06-01 07:22:59,treatment,new_page,0
728834,2026-06-01 07:23:00,control,old_page,0
738898,2026-06-01 07:23:01,control,old_page,0
943155,2026-06-01 07:23:02,treatment,new_page,0
670640,2026-06-01 07:23:03,treatment,new_page,0
791039,2026-06-01 07:23:04,treatment,new_page,0
